Adm_No,Name,Class,Gender,Subject,Marks,Percentage
5918,Student_5918,II,Female,Science,89.2,97.5
5921,Student_5921,II,Other,Science,93.7,94.9
5923,Student_5923,I,Other,Science,94.6,85.6
5924,Student_5924,II,Female,Science,99.0,93.1
5930,Student_5930,II,Male,Science,84.4,92.4
5933,Student_5933,II,Male,Science,93.1,92.0
5935,Student_5935,I,Other,Science,84.3,92.6
5936,Student_5936,II,Male,Science,69.0,75.4
5937,Student_5937,III,Male,Science,71.9,83.7
5938,Student_5938,I,Female,Science,80.7,81.1
5940,Student_5940,III,Male,Science,80.7,80.9
5943,Student_5943,III,Female,Science,93.6,87.1
5945,Student_5945,II,Male,Science,77.8,77.5
5952,Student_5952,III,Male,Science,77.7,80.8
5953,Student_5953,I,Female,Science,78.9,80.9
5954,Student_5954,II,Female,Science,71.5,78.1
5956,Student_5956,I,Female,Science,99.0,91.7
5957,Student_5957,II,Other,Science,76.8,77.3
5958,Student_5958,III,Male,Science,100.0,98.6
5960,Student_5960,II,Other,Science,82.9,86.8
5964,Student_5964,III,Male,Science,97.5,87.4
5967,Student_5967,III,Other,Science,91.4,85.8
5970,Student_5970,III,Male,Science,71.6,82.9
5971,Student_5971,I,Other,Science,71.2,80.0
5972,Student_5972,II,Female,Science,80.0,80.8
5973,Student_5973,III,Male,Science,95.1,80.0
5977,Student_5977,I,Male,Science,96.2,100.0
5980,Student_5980,I,Female,Science,76.1,80.2
5983,Student_5983,I,Other,Science,84.2,79.2
5985,Student_5985,III,Male,Science,81.5,85.5
5999,Student_5999,II,Female,Science,83.7,91.7
6001,Student_6001,I,Male,Science,88.3,80.8
6007,Student_6007,I,Other,Science,95.0,81.0
6011,Student_6011,II,Female,Science,86.0,85.4
6019,Student_6019,I,Female,Science,67.2,79.8
6028,Student_6028,I,Female,Science,84.2,82.2
6034,Student_6034,I,Male,Science,100.0,93.1
6038,Student_6038,II,Female,Science,98.4,94.3
6041,Student_6041,II,Male,Science,81.6,87.3
6043,Student_6043,I,Female,Science,92.9,100.0
6045,Student_6045,III,Male,Science,94.9,83.1
6046,Student_6046,I,Male,Science,93.3,85.5
6048,Student_6048,III,Female,Science,99.7,100.0
6059,Student_6059,II,Other,Science,69.5,79.1
6062,Student_6062,II,Other,Science,100.0,98.9
6063,Student_6063,III,Other,Science,80.5,85.1
6069,Student_6069,III,Male,Science,99.9,98.7
6073,Student_6073,I,Male,Science,100.0,92.4
6076,Student_6076,I,Other,Science,54.6,76.5
6077,Student_6077,II,Male,Science,82.9,85.4
6078,Student_6078,III,Female,Science,79.5,86.4
6081,Student_6081,III,Female,Science,78.6,83.4
6094,Student_6094,I,Female,Science,80.3,93.5
6100,Student_6100,I,Female,Science,99.7,87.6
6101,Student_6101,II,Other,Science,71.6,79.0
6104,Student_6104,II,Male,Science,77.1,78.6
6110,Student_6110,II,Other,Science,81.9,84.5
6112,Student_6112,I,Other,Science,85.4,75.9
6114,Student_6114,III,Female,Science,70.9,84.4
6115,Student_6115,I,Female,Science,81.2,83.6
6116,Student_6116,II,Male,Science,87.2,83.5
6120,Student_6120,III,Other,Science,71.2,81.3
6122,Student_6122,II,Female,Science,73.1,80.6
6123,Student_6123,III,Other,Science,49.3,76.8
6125,Student_6125,II,Male,Science,85.5,83.4
6128,Student_6128,II,Male,Science,59.6,81.0
6129,Student_6129,III,Other,Science,86.1,82.7
6133,Student_6133,I,Other,Science,76.6,94.7
6134,Student_6134,II,Male,Science,83.5,82.7
6139,Student_6139,I,Male,Science,68.4,75.2
6142,Student_6142,I,Female,Science,100.0,100.0
6144,Student_6144,III,Female,Science,85.4,80.3
6148,Student_6148,I,Female,Science,100.0,94.9
6149,Student_6149,II,Female,Science,78.0,76.4
6152,Student_6152,II,Other,Science,91.3,86.8
6153,Student_6153,III,Female,Science,78.2,76.3
6158,Student_6158,II,Male,Science,94.2,83.7
6161,Student_6161,II,Male,Science,92.3,92.3
6162,Student_6162,III,Other,Science,100.0,98.0
6163,Student_6163,I,Other,Science,94.3,92.7
6164,Student_6164,II,Female,Science,100.0,92.4
6165,Student_6165,III,Female,Science,100.0,100.0
6167,Student_6167,II,Other,Science,100.0,93.3
6172,Student_6172,I,Other,Science,100.0,92.0
6173,Student_6173,II,Male,Science,95.0,89.9
6175,Student_6175,I,Male,Science,87.8,85.4
6182,Student_6182,II,Male,Science,100.0,100.0
6185,Student_6185,II,Female,Science,73.5,76.6
6187,Student_6187,I,Other,Science,80.8,79.8
6189,Student_6189,III,Female,Science,99.8,86.8
6194,Student_6194,II,Male,Science,76.2,87.6
6198,Student_6198,III,Male,Science,100.0,95.6
6200,Student_6200,II,Other,Science,88.5,79.5
6201,Student_6201,III,Male,Science,82.0,99.1
6207,Student_6207,III,Female,Science,79.2,88.5
6210,Student_6210,III,Female,Science,91.7,91.4
6212,Student_6212,II,Male,Science,75.2,80.4
6215,Student_6215,II,Other,Science,95.5,81.0
6219,Student_6219,III,Other,Science,55.9,76.0
6224,Student_6224,II,Male,Science,61.4,77.9
6228,Student_6228,III,Male,Science,100.0,92.6
6231,Student_6231,III,Male,Science,85.5,79.8
6232,Student_6232,I,Female,Science,62.0,89.9
6233,Student_6233,II,Male,Science,91.9,99.3
6242,Student_6242,II,Female,Science,78.5,86.0
6244,Student_6244,I,Female,Science,74.9,84.9
6246,Student_6246,III,Other,Science,94.2,77.9
6247,Student_6247,I,Female,Science,95.8,91.5
6249,Student_6249,III,Other,Science,100.0,89.0
6250,Student_6250,I,Female,Science,89.9,97.2
6251,Student_6251,II,Male,Science,79.3,89.6
6258,Student_6258,III,Other,Science,100.0,100.0
6259,Student_6259,I,Female,Science,76.5,77.7
6261,Student_6261,III,Female,Science,81.0,81.8
6263,Student_6263,II,Other,Science,89.8,84.5
6267,Student_6267,III,Male,Science,95.5,91.4
6270,Student_6270,III,Female,Science,100.0,100.0
6271,Student_6271,I,Female,Science,84.7,84.2
6273,Student_6273,III,Other,Science,93.1,98.0
6276,Student_6276,III,Other,Science,83.6,84.9
6279,Student_6279,III,Other,Science,95.7,83.1
6293,Student_6293,II,Other,Science,92.3,98.0
6296,Student_6296,II,Other,Science,100.0,100.0
6303,Student_6303,III,Male,Science,100.0,84.8
6304,Student_6304,I,Female,Science,70.9,76.5
6307,Student_6307,I,Female,Science,96.4,89.3
6308,Student_6308,II,Male,Science,74.6,85.6
6313,Student_6313,I,Other,Science,81.8,75.4
6316,Student_6316,I,Other,Science,83.4,82.5
6317,Student_6317,II,Other,Science,86.8,85.0
6322,Student_6322,I,Male,Science,88.1,99.7
6324,Student_6324,III,Other,Science,77.6,78.1
6327,Student_6327,III,Male,Science,61.8,79.0
6329,Student_6329,II,Female,Science,78.5,77.2
6331,Student_6331,I,Other,Science,96.0,83.7
6332,Student_6332,II,Female,Science,89.0,94.9
6335,Student_6335,II,Other,Science,73.1,89.6
6340,Student_6340,I,Male,Science,86.0,85.6
6342,Student_6342,III,Male,Science,68.3,77.4
6348,Student_6348,III,Other,Science,83.2,88.7
6349,Student_6349,I,Female,Science,96.5,84.2
6350,Student_6350,II,Other,Science,93.3,83.6
6361,Student_6361,I,Other,Science,77.6,76.2
6362,Student_6362,II,Female,Science,74.4,91.9
6363,Student_6363,III,Female,Science,85.4,92.1
6364,Student_6364,I,Other,Science,79.6,83.9
6365,Student_6365,II,Female,Science,74.2,84.8
6367,Student_6367,I,Other,Science,58.8,79.0
6368,Student_6368,II,Other,Science,74.8,76.2
6369,Student_6369,III,Other,Science,85.8,82.2
6372,Student_6372,III,Female,Science,82.0,92.8
6373,Student_6373,I,Male,Science,87.3,83.9
6378,Student_6378,III,Female,Science,83.2,94.5
6380,Student_6380,II,Other,Science,51.2,77.9
6385,Student_6385,I,Male,Science,79.5,85.7
6386,Student_6386,II,Male,Science,81.5,80.8
6389,Student_6389,II,Male,Science,100.0,97.2
6392,Student_6392,II,Male,Science,71.4,80.4
6402,Student_6402,III,Other,Science,72.6,75.1
6407,Student_6407,II,Female,Science,80.0,83.4
6409,Student_6409,I,Other,Science,95.3,88.3
6410,Student_6410,II,Male,Science,77.8,77.1
6412,Student_6412,I,Female,Science,68.3,75.5
6416,Student_6416,II,Female,Science,78.3,75.3
6419,Student_6419,II,Female,Science,81.9,79.0
6420,Student_6420,III,Other,Science,62.3,80.5
6422,Student_6422,II,Other,Science,76.0,77.3
6424,Student_6424,I,Female,Science,96.8,86.4
6429,Student_6429,III,Female,Science,70.3,77.0
6432,Student_6432,III,Male,Science,90.6,82.9
6435,Student_6435,III,Female,Science,83.9,97.9
6441,Student_6441,III,Male,Science,71.6,82.2
6448,Student_6448,I,Male,Science,68.1,83.5
6450,Student_6450,III,Other,Science,61.7,77.7
6451,Student_6451,I,Female,Science,74.3,76.0
6452,Student_6452,II,Other,Science,62.3,76.2
6456,Student_6456,III,Female,Science,96.3,89.6
6458,Student_6458,II,Other,Science,94.0,86.0
6460,Student_6460,I,Other,Science,100.0,90.6
6461,Student_6461,II,Female,Science,83.8,90.4
6468,Student_6468,III,Other,Science,76.7,79.7
6470,Student_6470,II,Male,Science,59.8,81.1
6474,Student_6474,III,Female,Science,82.2,89.0
6475,Student_6475,I,Other,Science,58.0,81.1
6481,Student_6481,I,Female,Science,99.6,91.6
6485,Student_6485,II,Female,Science,86.4,95.8
6486,Student_6486,III,Male,Science,85.4,81.8
6490,Student_6490,I,Other,Science,100.0,91.6
6497,Student_6497,II,Other,Science,100.0,95.9
6506,Student_6506,II,Other,Science,100.0,100.0
6510,Student_6510,III,Female,Science,93.7,89.5
6516,Student_6516,III,Female,Science,86.7,88.7
6521,Student_6521,II,Female,Science,85.3,90.4
6523,Student_6523,I,Other,Science,83.9,96.0
6525,Student_6525,III,Female,Science,72.8,77.5
6527,Student_6527,II,Other,Science,100.0,100.0
6535,Student_6535,I,Female,Science,96.5,81.0
6537,Student_6537,III,Female,Science,70.0,80.1
6543,Student_6543,III,Female,Science,89.2,86.8
6552,Student_6552,III,Female,Science,99.2,99.1
6560,Student_6560,II,Female,Science,93.8,90.2
6570,Student_6570,III,Other,Science,57.5,77.6
6571,Student_6571,I,Female,Science,95.0,83.6
6573,Student_6573,III,Other,Science,69.8,76.9
6591,Student_6591,III,Female,Science,82.8,86.1
6595,Student_6595,I,Male,Science,100.0,93.4
6596,Student_6596,II,Male,Science,81.5,89.2
6598,Student_6598,I,Other,Science,91.9,92.3
6600,Student_6600,III,Other,Science,85.5,97.2
6609,Student_6609,III,Female,Science,90.3,89.6
6610,Student_6610,I,Female,Science,94.5,89.6
6615,Student_6615,III,Female,Science,96.2,94.1
6616,Student_6616,I,Male,Science,90.7,98.9
6619,Student_6619,I,Female,Science,98.1,80.8
6620,Student_6620,II,Other,Science,84.9,88.5
6621,Student_6621,III,Female,Science,95.0,97.1
6624,Student_6624,III,Female,Science,74.2,85.7
6628,Student_6628,I,Other,Science,88.6,81.0
6629,Student_6629,II,Female,Science,80.6,80.9
6630,Student_6630,III,Male,Science,93.5,85.7
6633,Student_6633,III,Female,Science,82.9,94.0
6637,Student_6637,I,Male,Science,79.1,77.7
6638,Student_6638,II,Male,Science,100.0,95.0
6640,Student_6640,I,Female,Science,89.3,89.2
6644,Student_6644,II,Male,Science,93.1,90.5
6645,Student_6645,III,Male,Science,81.1,78.2
6649,Student_6649,I,Other,Science,63.7,82.6
6652,Student_6652,I,Female,Science,84.7,89.2
6655,Student_6655,I,Male,Science,89.0,76.4
6658,Student_6658,I,Female,Science,94.5,85.7
6662,Student_6662,II,Other,Science,88.1,83.6
6663,Student_6663,III,Female,Science,93.7,83.6
6664,Student_6664,I,Male,Science,78.7,88.3
6669,Student_6669,III,Female,Science,77.2,91.9
6672,Student_6672,III,Male,Science,93.4,82.5
6676,Student_6676,I,Other,Science,100.0,91.2
6679,Student_6679,I,Other,Science,92.7,86.7
6681,Student_6681,III,Male,Science,71.0,88.8
6685,Student_6685,I,Male,Science,82.6,80.5
6686,Student_6686,II,Male,Science,99.8,90.2
6689,Student_6689,II,Male,Science,78.2,83.5
6692,Student_6692,II,Other,Science,91.6,89.8
6694,Student_6694,I,Other,Science,87.6,80.4
6699,Student_6699,III,Female,Science,90.4,89.8
6701,Student_6701,II,Male,Science,99.5,99.4
6703,Student_6703,I,Male,Science,88.6,90.5
6704,Student_6704,II,Female,Science,83.3,78.0
6709,Student_6709,I,Female,Science,91.6,88.9
6710,Student_6710,II,Other,Science,90.7,78.6
6714,Student_6714,III,Female,Science,87.1,87.5
6718,Student_6718,I,Other,Science,97.1,97.5
6721,Student_6721,I,Female,Science,86.3,82.4
6722,Student_6722,II,Female,Science,99.8,90.3
6724,Student_6724,I,Other,Science,76.0,77.4
6725,Student_6725,II,Other,Science,75.8,93.2
6728,Student_6728,II,Male,Science,87.0,81.3
6730,Student_6730,I,Female,Science,86.4,88.5
6735,Student_6735,III,Male,Science,81.6,81.8
6739,Student_6739,I,Other,Science,91.8,79.7
6740,Student_6740,II,Other,Science,100.0,91.0
6741,Student_6741,III,Female,Science,67.2,75.5
6743,Student_6743,II,Other,Science,64.6,79.4
6749,Student_6749,II,Female,Science,76.0,76.1
6753,Student_6753,III,Male,Science,91.7,76.3
6765,Student_6765,III,Other,Science,83.2,78.0
6768,Student_6768,III,Other,Science,100.0,98.3
6770,Student_6770,II,Other,Science,93.9,84.4
6773,Student_6773,II,Male,Science,90.3,78.0
6777,Student_6777,III,Male,Science,92.0,88.0
6778,Student_6778,I,Female,Science,87.9,78.3
6779,Student_6779,II,Other,Science,69.5,77.8
6782,Student_6782,II,Male,Science,74.2,77.9
6785,Student_6785,II,Other,Science,93.1,83.7
6787,Student_6787,I,Male,Science,100.0,95.2
6788,Student_6788,II,Female,Science,85.2,84.5
6789,Student_6789,III,Male,Science,74.3,79.8
6792,Student_6792,III,Other,Science,91.4,81.2
6793,Student_6793,I,Female,Science,95.2,99.4
6794,Student_6794,II,Male,Science,74.1,77.5
6795,Student_6795,III,Male,Science,93.1,90.3
6796,Student_6796,I,Other,Science,81.1,82.3
6797,Student_6797,II,Female,Science,92.0,80.2
6798,Student_6798,III,Male,Science,80.2,91.4
6800,Student_6800,II,Male,Science,100.0,100.0
6801,Student_6801,III,Other,Science,100.0,93.0
6803,Student_6803,II,Female,Science,79.8,79.0
6805,Student_6805,I,Other,Science,58.1,79.1
6810,Student_6810,III,Male,Science,82.3,86.8
6811,Student_6811,I,Male,Science,81.8,80.4
6813,Student_6813,III,Other,Science,100.0,97.1
6817,Student_6817,I,Other,Science,79.6,80.2
6818,Student_6818,II,Other,Science,78.7,82.2
6819,Student_6819,III,Other,Science,90.7,83.0
6826,Student_6826,I,Female,Science,88.6,93.9
6829,Student_6829,I,Other,Science,83.1,86.6
6831,Student_6831,III,Male,Science,79.3,75.1
6833,Student_6833,II,Other,Science,94.3,82.4
6835,Student_6835,I,Female,Science,75.8,80.2
6836,Student_6836,II,Female,Science,85.3,87.5
6839,Student_6839,II,Male,Science,87.7,83.2
6842,Student_6842,II,Female,Science,78.7,82.5
6849,Student_6849,III,Other,Science,86.5,87.8
6852,Student_6852,III,Male,Science,90.3,81.5
6853,Student_6853,I,Female,Science,68.4,75.8
6858,Student_6858,III,Other,Science,85.5,76.0
6865,Student_6865,I,Female,Science,82.9,81.1
6869,Student_6869,II,Other,Science,78.7,86.1
6870,Student_6870,III,Female,Science,76.4,86.9
6873,Student_6873,III,Other,Science,68.7,84.3
6882,Student_6882,III,Female,Science,87.8,98.2
6885,Student_6885,III,Other,Science,89.4,98.8
6886,Student_6886,I,Female,Science,93.9,91.9
6887,Student_6887,II,Female,Science,67.4,78.0
6889,Student_6889,I,Female,Science,73.4,78.7
6890,Student_6890,II,Other,Science,66.7,93.4
6891,Student_6891,III,Male,Science,88.4,78.1
6895,Student_6895,I,Female,Science,77.8,81.9
6898,Student_6898,I,Female,Science,65.5,77.4
6899,Student_6899,II,Male,Science,90.7,97.2
6900,Student_6900,III,Male,Science,100.0,91.5
6901,Student_6901,I,Male,Science,87.7,76.2
6903,Student_6903,III,Other,Science,87.6,91.4
6911,Student_6911,II,Other,Science,98.7,85.4
6913,Student_6913,I,Male,Science,70.5,76.5
6915,Student_6915,III,Female,Science,90.6,95.9
6918,Student_6918,III,Female,Science,85.7,80.2
6919,Student_6919,I,Female,Science,80.8,79.9
6920,Student_6920,II,Other,Science,81.0,80.0
6922,Student_6922,I,Male,Science,61.3,79.8
6924,Student_6924,III,Male,Science,97.3,100.0
6930,Student_6930,III,Female,Science,94.7,86.5
6931,Student_6931,I,Other,Science,88.2,91.1
6933,Student_6933,III,Female,Science,72.6,76.8
6934,Student_6934,I,Female,Science,68.2,77.8
6935,Student_6935,II,Female,Science,95.8,95.4
6938,Student_6938,II,Female,Science,80.6,91.3
6952,Student_6952,I,Male,Science,81.5,87.1
6958,Student_6958,I,Female,Science,99.7,84.6
6964,Student_6964,I,Male,Science,70.3,78.2
6967,Student_6967,I,Other,Science,100.0,82.4
6969,Student_6969,III,Female,Science,92.6,81.0
6974,Student_6974,II,Male,Science,85.5,78.8
6975,Student_6975,III,Female,Science,86.3,88.2
6982,Student_6982,I,Female,Science,75.9,79.7
6986,Student_6986,II,Female,Science,75.8,83.0
6988,Student_6988,I,Male,Science,83.8,90.1
6989,Student_6989,II,Female,Science,64.0,77.7
6990,Student_6990,III,Other,Science,93.8,93.6
6992,Student_6992,II,Other,Science,91.2,89.0
6994,Student_6994,I,Female,Science,88.1,82.6
6997,Student_6997,I,Male,Science,98.9,99.2
7002,Student_7002,III,Other,Science,100.0,83.5
7003,Student_7003,I,Female,Science,94.8,81.5
7007,Student_7007,II,Male,Science,82.7,75.2
7008,Student_7008,III,Other,Science,77.3,77.7
7009,Student_7009,I,Other,Science,82.5,93.7
7014,Student_7014,III,Other,Science,80.5,90.0
7015,Student_7015,I,Female,Science,75.1,84.3
7016,Student_7016,II,Female,Science,88.7,87.0
7018,Student_7018,I,Female,Science,92.2,87.2
7025,Student_7025,II,Other,Science,77.6,79.6
7026,Student_7026,III,Other,Science,94.2,89.4
7027,Student_7027,I,Other,Science,69.0,95.9
7028,Student_7028,II,Male,Science,77.1,83.1
7030,Student_7030,I,Other,Science,100.0,100.0
7032,Student_7032,III,Female,Science,86.0,92.4
7035,Student_7035,III,Other,Science,72.7,76.1
7039,Student_7039,I,Other,Science,91.6,81.7
7040,Student_7040,II,Other,Science,66.7,82.2
7047,Student_7047,III,Other,Science,91.3,84.0
7054,Student_7054,I,Male,Science,84.8,75.2
7058,Student_7058,II,Female,Science,100.0,93.5
7060,Student_7060,I,Other,Science,88.6,89.1
7061,Student_7061,II,Male,Science,94.5,84.0
7062,Student_7062,III,Female,Science,100.0,100.0
7063,Student_7063,I,Female,Science,87.0,90.9
7065,Student_7065,III,Female,Science,61.8,75.0
7066,Student_7066,I,Other,Science,91.6,83.4
7068,Student_7068,III,Female,Science,69.8,79.4
7069,Student_7069,I,Male,Science,100.0,94.7
7071,Student_7071,III,Male,Science,78.7,83.5
7076,Student_7076,II,Female,Science,79.0,83.0
7077,Student_7077,III,Male,Science,100.0,93.9
7079,Student_7079,II,Female,Science,88.2,84.9
7082,Student_7082,II,Other,Science,88.4,91.1
7083,Student_7083,III,Male,Science,93.1,99.0
7085,Student_7085,II,Male,Science,85.4,87.7
7099,Student_7099,I,Other,Science,61.6,76.7
7101,Student_7101,III,Other,Science,72.8,85.0
7102,Student_7102,I,Male,Science,88.2,91.6
7103,Student_7103,II,Male,Science,66.1,75.1
7111,Student_7111,I,Other,Science,92.0,88.2
7117,Student_7117,I,Female,Science,84.0,81.9
7124,Student_7124,II,Female,Science,79.4,85.8
7125,Student_7125,III,Male,Science,75.9,80.7
7126,Student_7126,I,Male,Science,96.3,98.8
7131,Student_7131,III,Male,Science,86.9,75.0
7138,Student_7138,I,Female,Science,94.4,88.6
7143,Student_7143,III,Female,Science,100.0,96.8
7147,Student_7147,I,Female,Science,85.4,81.4
7149,Student_7149,III,Female,Science,100.0,100.0
7150,Student_7150,I,Other,Science,71.1,81.2
7151,Student_7151,II,Female,Science,95.8,100.0
7153,Student_7153,I,Other,Science,86.2,94.5
7155,Student_7155,III,Other,Science,93.7,83.6
7160,Student_7160,II,Other,Science,61.1,83.6
7163,Student_7163,II,Other,Science,69.8,76.6
7164,Student_7164,III,Other,Science,81.1,77.1
7168,Student_7168,I,Other,Science,100.0,86.5
7171,Student_7171,I,Other,Science,86.8,77.6
7174,Student_7174,I,Other,Science,67.7,77.4
7175,Student_7175,II,Female,Science,94.2,93.3
7186,Student_7186,I,Other,Science,83.9,75.7
7189,Student_7189,I,Female,Science,89.2,89.4
7190,Student_7190,II,Male,Science,83.1,82.6
7191,Student_7191,III,Other,Science,81.7,100.0
