Adm_No,Name,Class,Gender,Subject,Marks,Percentage
4322,Student_4322,II,Female,Science,100.0,93.8
4323,Student_4323,III,Female,Science,61.0,61.6
4324,Student_4324,I,Other,Science,77.0,76.9
4325,Student_4325,II,Female,Science,58.2,68.2
4326,Student_4326,III,Male,Science,95.6,93.5
4327,Student_4327,I,Female,Science,66.3,63.5
4328,Student_4328,II,Other,Science,50.9,56.3
4329,Student_4329,III,Female,Science,72.0,71.3
4330,Student_4330,I,Male,Science,77.3,79.4
4331,Student_4331,II,Other,Science,88.7,84.8
4332,Student_4332,III,Other,Science,84.9,86.8
4333,Student_4333,I,Male,Science,79.7,77.5
4334,Student_4334,II,Other,Science,48.6,53.8
4335,Student_4335,III,Other,Science,59.7,51.8
4336,Student_4336,I,Other,Science,86.2,81.2
4337,Student_4337,II,Female,Science,100.0,97.4
4338,Student_4338,III,Other,Science,31.7,30.5
4339,Student_4339,I,Other,Science,57.8,58.3
4340,Student_4340,II,Other,Science,15.9,29.9
4341,Student_4341,III,Female,Science,71.5,62.8
4342,Student_4342,I,Male,Science,46.6,45.7
4343,Student_4343,II,Male,Science,44.8,47.2
4344,Student_4344,III,Other,Science,86.2,78.0
4345,Student_4345,I,Female,Science,47.5,39.9
4346,Student_4346,II,Other,Science,77.8,81.5
4347,Student_4347,III,Female,Science,81.1,77.7
4348,Student_4348,I,Female,Science,90.7,90.2
4349,Student_4349,II,Male,Science,58.6,47.2
4350,Student_4350,III,Female,Science,35.8,45.8
4351,Student_4351,I,Female,Science,89.5,76.3
4352,Student_4352,II,Male,Science,80.9,70.3
4353,Student_4353,III,Male,Science,58.2,62.0
4354,Student_4354,I,Female,Science,43.1,48.3
4355,Student_4355,II,Male,Science,86.4,82.4
4356,Student_4356,III,Other,Science,28.5,41.7
4357,Student_4357,I,Female,Science,31.9,29.6
4358,Student_4358,II,Female,Science,89.9,88.1
4359,Student_4359,III,Male,Science,91.7,86.5
4360,Student_4360,I,Female,Science,30.7,37.2
4361,Student_4361,II,Female,Science,100.0,83.8
4362,Student_4362,III,Female,Science,57.1,55.2
4363,Student_4363,I,Male,Science,100.0,92.6
4364,Student_4364,II,Male,Science,83.3,79.0
4365,Student_4365,III,Other,Science,65.6,57.0
4366,Student_4366,I,Other,Science,69.7,81.2
4367,Student_4367,II,Other,Science,100.0,90.9
4368,Student_4368,III,Male,Science,50.1,44.8
4369,Student_4369,I,Female,Science,77.9,73.3
4370,Student_4370,II,Male,Science,68.8,62.9
4371,Student_4371,III,Other,Science,72.3,67.6
4372,Student_4372,I,Male,Science,48.0,46.0
4373,Student_4373,II,Female,Science,40.6,42.8
4374,Student_4374,III,Other,Science,80.3,91.0
4375,Student_4375,I,Other,Science,71.8,54.7
4376,Student_4376,II,Other,Science,52.3,62.2
4377,Student_4377,III,Female,Science,87.3,77.0
4378,Student_4378,I,Male,Science,62.0,57.2
4379,Student_4379,II,Male,Science,31.3,37.7
4380,Student_4380,III,Male,Science,51.9,44.6
4381,Student_4381,I,Male,Science,29.0,32.9
4382,Student_4382,II,Female,Science,100.0,99.9
4383,Student_4383,III,Male,Science,38.0,38.4
4384,Student_4384,I,Male,Science,47.8,39.1
4385,Student_4385,II,Female,Science,72.0,76.6
4386,Student_4386,III,Other,Science,80.5,89.3
4387,Student_4387,I,Other,Science,51.5,52.0
4388,Student_4388,II,Male,Science,57.1,41.6
4389,Student_4389,III,Other,Science,70.2,85.2
4390,Student_4390,I,Female,Science,60.0,65.7
4391,Student_4391,II,Female,Science,72.0,72.3
4392,Student_4392,III,Female,Science,36.0,44.7
4393,Student_4393,I,Other,Science,66.4,77.4
4394,Student_4394,II,Female,Science,78.9,69.7
4395,Student_4395,III,Male,Science,74.9,81.5
4396,Student_4396,I,Female,Science,83.7,91.0
4397,Student_4397,II,Male,Science,82.2,87.9
4398,Student_4398,III,Male,Science,47.7,49.5
4399,Student_4399,I,Male,Science,88.4,83.6
4400,Student_4400,II,Male,Science,62.2,73.3
4401,Student_4401,III,Female,Science,36.0,38.0
4402,Student_4402,I,Male,Science,55.4,61.2
4403,Student_4403,II,Female,Science,35.9,48.0
4404,Student_4404,III,Male,Science,95.3,100.0
4405,Student_4405,I,Male,Science,93.3,84.9
4406,Student_4406,II,Other,Science,81.8,78.9
4407,Student_4407,III,Male,Science,92.4,85.7
4408,Student_4408,I,Male,Science,50.1,72.1
4409,Student_4409,II,Female,Science,76.3,82.9
4410,Student_4410,III,Male,Science,54.6,50.2
4411,Student_4411,I,Male,Science,49.7,53.5
4412,Student_4412,II,Male,Science,70.8,70.4
4413,Student_4413,III,Female,Science,73.7,73.2
4414,Student_4414,I,Other,Science,68.8,83.3
4415,Student_4415,II,Female,Science,91.7,95.9
4416,Student_4416,III,Other,Science,66.4,75.2
4417,Student_4417,I,Other,Science,56.9,54.1
4418,Student_4418,II,Other,Science,44.4,48.2
4419,Student_4419,III,Female,Science,43.3,55.2
4420,Student_4420,I,Female,Science,68.6,69.6
4421,Student_4421,II,Female,Science,71.7,57.6
4422,Student_4422,III,Other,Science,20.3,36.7
4423,Student_4423,I,Female,Science,82.9,73.3
4424,Student_4424,II,Female,Science,63.6,70.4
4425,Student_4425,III,Male,Science,64.4,64.7
4426,Student_4426,I,Other,Science,42.5,58.3
4427,Student_4427,II,Female,Science,40.1,37.8
4428,Student_4428,III,Other,Science,74.1,71.1
4429,Student_4429,I,Other,Science,96.9,79.8
4430,Student_4430,II,Male,Science,44.8,40.6
4431,Student_4431,III,Female,Science,58.8,76.7
4432,Student_4432,I,Female,Science,73.9,72.8
4433,Student_4433,II,Male,Science,55.9,53.4
4434,Student_4434,III,Male,Science,64.4,78.0
4435,Student_4435,I,Female,Science,58.5,79.6
4436,Student_4436,II,Male,Science,45.5,63.5
4437,Student_4437,III,Female,Science,42.9,40.7
4438,Student_4438,I,Other,Science,70.9,73.5
4439,Student_4439,II,Male,Science,65.1,55.9
4440,Student_4440,III,Male,Science,70.1,57.3
4441,Student_4441,I,Male,Science,80.1,73.0
4442,Student_4442,II,Other,Science,100.0,100.0
4443,Student_4443,III,Other,Science,44.7,33.5
4444,Student_4444,I,Other,Science,89.0,85.3
4445,Student_4445,II,Male,Science,82.1,77.8
4446,Student_4446,III,Female,Science,49.4,69.1
4447,Student_4447,I,Male,Science,66.1,72.0
4448,Student_4448,II,Female,Science,59.2,70.1
4449,Student_4449,III,Male,Science,78.4,66.3
4450,Student_4450,I,Female,Science,32.1,42.0
4451,Student_4451,II,Other,Science,40.0,50.2
4452,Student_4452,III,Other,Science,65.1,68.8
4453,Student_4453,I,Male,Science,68.4,53.9
4454,Student_4454,II,Male,Science,59.1,42.3
4455,Student_4455,III,Male,Science,28.5,30.0
4456,Student_4456,I,Male,Science,50.1,46.3
4457,Student_4457,II,Female,Science,59.1,59.8
4458,Student_4458,III,Female,Science,39.3,33.8
4459,Student_4459,I,Other,Science,19.3,38.8
4460,Student_4460,II,Other,Science,94.3,82.8
4461,Student_4461,III,Other,Science,78.4,78.7
4462,Student_4462,I,Male,Science,69.9,75.4
4463,Student_4463,II,Male,Science,78.0,84.0
4464,Student_4464,III,Female,Science,100.0,100.0
4465,Student_4465,I,Other,Science,92.9,78.8
4466,Student_4466,II,Other,Science,68.5,55.2
4467,Student_4467,III,Female,Science,37.5,44.6
4468,Student_4468,I,Male,Science,100.0,95.4
4469,Student_4469,II,Male,Science,91.9,100.0
4470,Student_4470,III,Male,Science,74.9,81.8
4471,Student_4471,I,Female,Science,65.9,67.2
4472,Student_4472,II,Female,Science,41.3,37.0
4473,Student_4473,III,Female,Science,41.8,36.8
4474,Student_4474,I,Male,Science,74.4,72.4
4475,Student_4475,II,Female,Science,34.2,48.6
4476,Student_4476,III,Male,Science,75.1,69.3
4477,Student_4477,I,Female,Science,100.0,87.3
4478,Student_4478,II,Female,Science,90.1,84.0
4479,Student_4479,III,Male,Science,94.3,82.6
4480,Student_4480,I,Female,Science,52.3,45.7
4481,Student_4481,II,Male,Science,69.7,61.1
4482,Student_4482,III,Female,Science,55.1,69.0
4483,Student_4483,I,Female,Science,78.1,86.3
4484,Student_4484,II,Female,Science,100.0,90.8
4485,Student_4485,III,Male,Science,59.9,51.2
4486,Student_4486,I,Female,Science,35.4,38.4
4487,Student_4487,II,Other,Science,64.3,62.2
4488,Student_4488,III,Female,Science,71.1,61.5
4489,Student_4489,I,Other,Science,59.8,56.6
4490,Student_4490,II,Other,Science,56.2,46.2
4491,Student_4491,III,Male,Science,49.7,53.0
4492,Student_4492,I,Other,Science,71.4,60.4
4493,Student_4493,II,Male,Science,69.0,65.7
4494,Student_4494,III,Female,Science,38.5,47.9
4495,Student_4495,I,Other,Science,100.0,83.0
4496,Student_4496,II,Other,Science,95.1,74.4
4497,Student_4497,III,Female,Science,43.6,48.7
4498,Student_4498,I,Other,Science,36.8,40.5
4499,Student_4499,II,Female,Science,58.7,51.4
4500,Student_4500,III,Male,Science,36.6,37.9
4501,Student_4501,I,Male,Science,68.6,68.8
4502,Student_4502,II,Other,Science,100.0,91.6
4503,Student_4503,III,Other,Science,34.4,46.5
4504,Student_4504,I,Other,Science,37.0,42.7
4505,Student_4505,II,Female,Science,78.1,78.0
4506,Student_4506,III,Male,Science,61.5,60.1
4507,Student_4507,I,Other,Science,60.6,46.2
4508,Student_4508,II,Male,Science,68.7,58.8
4509,Student_4509,III,Other,Science,46.4,53.0
4510,Student_4510,I,Female,Science,46.0,41.9
4511,Student_4511,II,Female,Science,83.9,89.8
4512,Student_4512,III,Female,Science,90.0,75.8
4513,Student_4513,I,Other,Science,47.6,51.3
4514,Student_4514,II,Other,Science,72.4,82.2
4515,Student_4515,III,Male,Science,80.8,69.8
4516,Student_4516,I,Female,Science,10.6,28.7
4517,Student_4517,II,Other,Science,79.4,84.8
4518,Student_4518,III,Male,Science,56.8,82.5
4519,Student_4519,I,Other,Science,73.5,68.2
4520,Student_4520,II,Male,Science,35.4,44.8
4521,Student_4521,III,Female,Science,54.4,41.3
4522,Student_4522,I,Other,Science,96.3,85.1
4523,Student_4523,II,Female,Science,33.1,38.5
4524,Student_4524,III,Male,Science,100.0,95.0
4525,Student_4525,I,Male,Science,63.3,72.5
4526,Student_4526,II,Other,Science,54.1,65.1
4527,Student_4527,III,Other,Science,90.5,95.7
4528,Student_4528,I,Male,Science,90.5,89.0
4529,Student_4529,II,Other,Science,100.0,94.6
4530,Student_4530,III,Female,Science,74.9,59.1
4531,Student_4531,I,Male,Science,71.5,70.1
4532,Student_4532,II,Female,Science,58.4,61.7
4533,Student_4533,III,Other,Science,36.7,37.2
4534,Student_4534,I,Male,Science,96.9,89.5
4535,Student_4535,II,Other,Science,70.3,80.0
4536,Student_4536,III,Female,Science,19.9,26.6
4537,Student_4537,I,Female,Science,99.7,80.9
4538,Student_4538,II,Other,Science,91.9,100.0
4539,Student_4539,III,Female,Science,66.8,79.0
4540,Student_4540,I,Male,Science,54.3,37.5
4541,Student_4541,II,Other,Science,39.0,34.9
4542,Student_4542,III,Female,Science,72.6,60.1
4543,Student_4543,I,Female,Science,77.0,92.4
4544,Student_4544,II,Other,Science,63.0,48.2
4545,Student_4545,III,Male,Science,16.2,51.4
4546,Student_4546,I,Other,Science,97.7,98.1
4547,Student_4547,II,Female,Science,83.8,66.6
4548,Student_4548,III,Female,Science,100.0,90.1
4549,Student_4549,I,Female,Science,92.5,83.8
4550,Student_4550,II,Other,Science,76.7,60.4
4551,Student_4551,III,Male,Science,84.7,85.8
4552,Student_4552,I,Male,Science,43.5,55.3
4553,Student_4553,II,Female,Science,66.6,71.2
4554,Student_4554,III,Male,Science,25.6,38.5
4555,Student_4555,I,Male,Science,62.8,65.1
4556,Student_4556,II,Female,Science,20.9,35.4
4557,Student_4557,III,Other,Science,92.5,83.6
4558,Student_4558,I,Other,Science,4.1,22.6
4559,Student_4559,II,Male,Science,50.3,54.3
4560,Student_4560,III,Other,Science,90.3,97.1
4561,Student_4561,I,Female,Science,76.1,79.6
4562,Student_4562,II,Male,Science,79.1,81.5
4563,Student_4563,III,Other,Science,100.0,93.3
4564,Student_4564,I,Female,Science,32.6,36.9
4565,Student_4565,II,Female,Science,57.8,69.2
4566,Student_4566,III,Female,Science,91.1,86.7
4567,Student_4567,I,Other,Science,82.4,83.5
4568,Student_4568,II,Male,Science,52.1,53.6
4569,Student_4569,III,Male,Science,51.0,54.4
4570,Student_4570,I,Female,Science,48.9,52.6
4571,Student_4571,II,Male,Science,69.4,68.2
4572,Student_4572,III,Female,Science,55.0,62.9
4573,Student_4573,I,Female,Science,46.4,39.0
4574,Student_4574,II,Male,Science,91.3,67.6
4575,Student_4575,III,Female,Science,52.6,59.0
4576,Student_4576,I,Female,Science,78.5,79.7
4577,Student_4577,II,Female,Science,71.4,66.3
4578,Student_4578,III,Male,Science,66.4,58.1
4579,Student_4579,I,Other,Science,58.9,53.4
4580,Student_4580,II,Other,Science,47.9,57.4
4581,Student_4581,III,Female,Science,26.5,43.3
4582,Student_4582,I,Male,Science,74.9,89.7
4583,Student_4583,II,Other,Science,59.0,51.5
4584,Student_4584,III,Male,Science,87.8,92.0
4585,Student_4585,I,Male,Science,49.7,56.8
4586,Student_4586,II,Male,Science,61.1,65.0
4587,Student_4587,III,Other,Science,89.9,84.2
4588,Student_4588,I,Male,Science,51.2,35.1
4589,Student_4589,II,Female,Science,36.4,43.5
4590,Student_4590,III,Male,Science,29.1,39.7
4591,Student_4591,I,Male,Science,82.7,79.2
4592,Student_4592,II,Female,Science,84.8,81.7
4593,Student_4593,III,Other,Science,60.1,65.3
4594,Student_4594,I,Male,Science,91.1,84.1
4595,Student_4595,II,Male,Science,58.7,55.2
4596,Student_4596,III,Male,Science,63.6,73.6
4597,Student_4597,I,Other,Science,75.6,77.9
4598,Student_4598,II,Male,Science,51.2,40.3
4599,Student_4599,III,Male,Science,50.8,41.2
4600,Student_4600,I,Female,Science,39.8,37.8
4601,Student_4601,II,Male,Science,77.1,51.8
4602,Student_4602,III,Male,Science,92.8,89.4
4603,Student_4603,I,Female,Science,55.3,52.0
4604,Student_4604,II,Female,Science,56.2,59.1
4605,Student_4605,III,Male,Science,40.2,42.0
4606,Student_4606,I,Other,Science,47.0,42.0
4607,Student_4607,II,Male,Science,64.8,70.8
4608,Student_4608,III,Other,Science,56.1,49.0
4609,Student_4609,I,Male,Science,42.8,35.4
4610,Student_4610,II,Male,Science,32.6,46.7
4611,Student_4611,III,Male,Science,66.2,81.2
4612,Student_4612,I,Other,Science,65.9,68.8
4613,Student_4613,II,Female,Science,86.4,68.7
4614,Student_4614,III,Other,Science,72.9,54.3
4615,Student_4615,I,Male,Science,23.2,62.1
4616,Student_4616,II,Male,Science,100.0,100.0
4617,Student_4617,III,Male,Science,22.0,21.7
4618,Student_4618,I,Female,Science,52.7,62.2
4619,Student_4619,II,Male,Science,67.4,69.0
4620,Student_4620,III,Other,Science,22.4,29.2
4621,Student_4621,I,Other,Science,48.0,50.2
4622,Student_4622,II,Male,Science,71.9,73.7
4623,Student_4623,III,Female,Science,39.2,50.3
4624,Student_4624,I,Female,Science,55.6,57.9
4625,Student_4625,II,Other,Science,42.9,45.6
4626,Student_4626,III,Female,Science,60.6,53.7
4627,Student_4627,I,Female,Science,84.1,82.4
4628,Student_4628,II,Male,Science,81.5,73.6
4629,Student_4629,III,Female,Science,66.4,61.7
4630,Student_4630,I,Other,Science,73.5,59.5
4631,Student_4631,II,Female,Science,76.5,79.5
4632,Student_4632,III,Male,Science,65.6,56.4
4633,Student_4633,I,Male,Science,87.5,86.7
4634,Student_4634,II,Male,Science,100.0,93.1
4635,Student_4635,III,Other,Science,54.1,50.4
4636,Student_4636,I,Male,Science,77.2,86.7
4637,Student_4637,II,Female,Science,40.4,41.0
4638,Student_4638,III,Female,Science,30.5,32.5
4639,Student_4639,I,Male,Science,72.5,80.7
4640,Student_4640,II,Other,Science,67.3,72.0
4641,Student_4641,III,Other,Science,54.6,75.5
4642,Student_4642,I,Other,Science,76.4,82.2
4643,Student_4643,II,Other,Science,43.7,36.8
4644,Student_4644,III,Other,Science,81.9,76.4
4645,Student_4645,I,Other,Science,80.0,85.1
4646,Student_4646,II,Female,Science,81.4,77.7
4647,Student_4647,III,Other,Science,66.0,53.3
4648,Student_4648,I,Female,Science,52.9,60.2
4649,Student_4649,II,Male,Science,85.4,100.0
4650,Student_4650,III,Female,Science,53.2,53.0
4651,Student_4651,I,Female,Science,100.0,100.0
4652,Student_4652,II,Male,Science,64.4,51.6
4653,Student_4653,III,Other,Science,38.3,40.2
4654,Student_4654,I,Other,Science,60.4,53.0
4655,Student_4655,II,Female,Science,74.1,74.3
4656,Student_4656,III,Female,Science,64.2,44.4
4657,Student_4657,I,Other,Science,75.5,70.0
4658,Student_4658,II,Female,Science,77.7,93.2
4659,Student_4659,III,Other,Science,40.4,44.3
4660,Student_4660,I,Female,Science,84.0,83.2
4661,Student_4661,II,Male,Science,60.3,70.0
4662,Student_4662,III,Other,Science,69.5,67.1
4663,Student_4663,I,Male,Science,53.8,58.9
4664,Student_4664,II,Male,Science,100.0,100.0
4665,Student_4665,III,Other,Science,48.7,58.8
4666,Student_4666,I,Other,Science,73.4,76.1
4667,Student_4667,II,Other,Science,60.5,48.4
4668,Student_4668,III,Other,Science,66.8,65.8
4669,Student_4669,I,Male,Science,49.3,47.0
4670,Student_4670,II,Other,Science,56.3,65.8
4671,Student_4671,III,Female,Science,66.2,69.3
4672,Student_4672,I,Male,Science,85.5,90.8
4673,Student_4673,II,Female,Science,47.7,49.1
4674,Student_4674,III,Male,Science,100.0,77.8
4675,Student_4675,I,Female,Science,44.7,37.7
4676,Student_4676,II,Female,Science,79.6,76.6
4677,Student_4677,III,Male,Science,74.7,78.8
4678,Student_4678,I,Other,Science,46.5,51.9
4679,Student_4679,II,Female,Science,33.1,31.8
4680,Student_4680,III,Other,Science,77.3,71.5
4681,Student_4681,I,Female,Science,43.8,42.7
4682,Student_4682,II,Female,Science,48.4,55.1
4683,Student_4683,III,Other,Science,46.6,45.1
4684,Student_4684,I,Male,Science,82.8,75.5
4685,Student_4685,II,Other,Science,96.5,84.1
4686,Student_4686,III,Male,Science,60.0,49.0
4687,Student_4687,I,Other,Science,62.0,66.0
4688,Student_4688,II,Female,Science,22.3,48.7
4689,Student_4689,III,Female,Science,29.6,41.7
4690,Student_4690,I,Male,Science,60.5,72.9
4691,Student_4691,II,Female,Science,88.9,87.0
4692,Student_4692,III,Female,Science,61.7,72.0
4693,Student_4693,I,Other,Science,24.7,31.9
4694,Student_4694,II,Other,Science,38.4,42.1
4695,Student_4695,III,Female,Science,98.4,66.8
4696,Student_4696,I,Female,Science,94.3,78.7
4697,Student_4697,II,Female,Science,74.7,78.5
4698,Student_4698,III,Female,Science,100.0,94.3
4699,Student_4699,I,Male,Science,87.7,86.5
4700,Student_4700,II,Male,Science,35.5,42.8
4701,Student_4701,III,Other,Science,92.0,87.6
4702,Student_4702,I,Male,Science,82.6,92.1
4703,Student_4703,II,Female,Science,17.7,37.3
4704,Student_4704,III,Other,Science,41.2,62.0
4705,Student_4705,I,Female,Science,90.9,79.7
4706,Student_4706,II,Female,Science,76.2,77.7
4707,Student_4707,III,Other,Science,27.8,38.7
4708,Student_4708,I,Male,Science,64.5,60.8
4709,Student_4709,II,Female,Science,49.0,63.9
4710,Student_4710,III,Male,Science,72.8,83.7
4711,Student_4711,I,Female,Science,87.7,83.3
4712,Student_4712,II,Male,Science,100.0,100.0
4713,Student_4713,III,Other,Science,49.0,62.4
4714,Student_4714,I,Female,Science,88.9,100.0
4715,Student_4715,II,Male,Science,49.1,51.0
4716,Student_4716,III,Female,Science,66.5,60.2
4717,Student_4717,I,Female,Science,92.3,89.2
4718,Student_4718,II,Female,Science,83.7,88.3
4719,Student_4719,III,Male,Science,68.9,70.5
4720,Student_4720,I,Female,Science,55.4,53.2
4721,Student_4721,II,Male,Science,50.3,32.9
4722,Student_4722,III,Male,Science,89.2,80.4
4723,Student_4723,I,Female,Science,52.9,61.2
4724,Student_4724,II,Female,Science,46.2,61.4
4725,Student_4725,III,Male,Science,99.3,92.9
4726,Student_4726,I,Male,Science,26.7,39.5
4727,Student_4727,II,Female,Science,62.8,58.7
4728,Student_4728,III,Other,Science,68.3,60.9
4729,Student_4729,I,Other,Science,51.7,41.3
4730,Student_4730,II,Male,Science,42.0,53.0
4731,Student_4731,III,Other,Science,54.9,46.8
4732,Student_4732,I,Female,Science,75.5,64.6
4733,Student_4733,II,Female,Science,74.9,77.4
4734,Student_4734,III,Male,Science,52.4,61.4
4735,Student_4735,I,Male,Science,87.6,87.7
4736,Student_4736,II,Other,Science,70.3,69.4
4737,Student_4737,III,Male,Science,80.9,71.5
4738,Student_4738,I,Male,Science,69.2,68.6
4739,Student_4739,II,Male,Science,53.4,50.4
4740,Student_4740,III,Other,Science,62.0,55.3
