Adm_No,Name,Gender,Class
10189,Student_10189,Other,I
14684,Student_14684,Female,II
12478,Student_12478,Other,III
505,Student_505,Male,I
1215,Student_1215,Other,II
1532,Student_1532,Other,III
11633,Student_11633,Other,I
7577,Student_7577,Other,II
824,Student_824,Male,III
929,Student_929,Female,I
5030,Student_5030,Other,II
13429,Student_13429,Female,III
134,Student_134,Male,I
2106,Student_2106,Other,II
3628,Student_3628,Female,III
12973,Student_12973,Female,I
6317,Student_6317,Other,II
1853,Student_1853,Female,III
4911,Student_4911,Female,I
13461,Student_13461,Other,II
4176,Student_4176,Female,III
11126,Student_11126,Female,I
11477,Student_11477,Male,II
12491,Student_12491,Other,III
11004,Student_11004,Other,I
5349,Student_5349,Male,II
13988,Student_13988,Other,III
9443,Student_9443,Female,I
13971,Student_13971,Female,II
13844,Student_13844,Female,III
11705,Student_11705,Other,I
6191,Student_6191,Male,II
1257,Student_1257,Male,III
3377,Student_3377,Female,I
5646,Student_5646,Male,II
13455,Student_13455,Other,III
3487,Student_3487,Other,I
3585,Student_3585,Other,II
9589,Student_9589,Male,III
11830,Student_11830,Male,I
8054,Student_8054,Male,II
3331,Student_3331,Male,III
2704,Student_2704,Male,I
8663,Student_8663,Other,II
8121,Student_8121,Male,III
7115,Student_7115,Male,I
13324,Student_13324,Female,II
1354,Student_1354,Female,III
10976,Student_10976,Male,I
11024,Student_11024,Female,II
5064,Student_5064,Other,III
8550,Student_8550,Male,I
11212,Student_11212,Other,II
7576,Student_7576,Other,III
668,Student_668,Other,I
4469,Student_4469,Male,II
13320,Student_13320,Other,III
9338,Student_9338,Male,I
13660,Student_13660,Male,II
6820,Student_6820,Other,III
12378,Student_12378,Female,I
3720,Student_3720,Male,II
2746,Student_2746,Male,III
7484,Student_7484,Male,I
540,Student_540,Other,II
10972,Student_10972,Other,III
4965,Student_4965,Female,I
12329,Student_12329,Other,II
4836,Student_4836,Female,III
3776,Student_3776,Other,I
6043,Student_6043,Female,II
14838,Student_14838,Other,III
7103,Student_7103,Male,I
7313,Student_7313,Other,II
5321,Student_5321,Male,III
13217,Student_13217,Male,I
6133,Student_6133,Other,II
7892,Student_7892,Male,III
10701,Student_10701,Other,I
2780,Student_2780,Male,II
925,Student_925,Male,III
11149,Student_11149,Male,I
1582,Student_1582,Other,II
7715,Student_7715,Female,III
3325,Student_3325,Male,I
12678,Student_12678,Female,II
5714,Student_5714,Female,III
7027,Student_7027,Other,I
256,Student_256,Other,II
4805,Student_4805,Female,III
1839,Student_1839,Male,I
10137,Student_10137,Female,II
14786,Student_14786,Male,III
10,Student_10,Female,I
2872,Student_2872,Other,II
8990,Student_8990,Male,III
7410,Student_7410,Male,I
7419,Student_7419,Other,II
13165,Student_13165,Other,III
5125,Student_5125,Other,I
1016,Student_1016,Other,II
10017,Student_10017,Male,III
12662,Student_12662,Male,I
11329,Student_11329,Male,II
2194,Student_2194,Female,III
8416,Student_8416,Male,I
13551,Student_13551,Other,II
14513,Student_14513,Male,III
14091,Student_14091,Other,I
13141,Student_13141,Female,II
7450,Student_7450,Male,III
4159,Student_4159,Female,I
13529,Student_13529,Female,II
3926,Student_3926,Male,III
6971,Student_6971,Other,I
6939,Student_6939,Female,II
4785,Student_4785,Male,III
13773,Student_13773,Other,I
4001,Student_4001,Female,II
1634,Student_1634,Other,III
10345,Student_10345,Female,I
7267,Student_7267,Male,II
8703,Student_8703,Male,III
385,Student_385,Female,I
405,Student_405,Other,II
8176,Student_8176,Male,III
12806,Student_12806,Female,I
12764,Student_12764,Male,II
2001,Student_2001,Other,III
10949,Student_10949,Other,I
9861,Student_9861,Male,II
5990,Student_5990,Other,III
1461,Student_1461,Male,I
7191,Student_7191,Other,II
7141,Student_7141,Other,III
3637,Student_3637,Other,I
10917,Student_10917,Other,II
4810,Student_4810,Female,III
4179,Student_4179,Other,I
13457,Student_13457,Other,II
7246,Student_7246,Other,III
6601,Student_6601,Male,I
5998,Student_5998,Female,II
2049,Student_2049,Female,III
12339,Student_12339,Male,I
4781,Student_4781,Male,II
717,Student_717,Other,III
7940,Student_7940,Other,I
5566,Student_5566,Female,II
4545,Student_4545,Male,III
4977,Student_4977,Female,I
12776,Student_12776,Other,II
10016,Student_10016,Female,III
10274,Student_10274,Male,I
3420,Student_3420,Other,II
14431,Student_14431,Other,III
7240,Student_7240,Other,I
9767,Student_9767,Other,II
14490,Student_14490,Other,III
250,Student_250,Female,I
8866,Student_8866,Male,II
12726,Student_12726,Female,III
10358,Student_10358,Male,I
771,Student_771,Female,II
12155,Student_12155,Male,III
4364,Student_4364,Male,I
10177,Student_10177,Female,II
1078,Student_1078,Male,III
8428,Student_8428,Female,I
8581,Student_8581,Female,II
11230,Student_11230,Male,III
7902,Student_7902,Other,I
4859,Student_4859,Female,II
10041,Student_10041,Other,III
6545,Student_6545,Male,I
4720,Student_4720,Female,II
2815,Student_2815,Male,III
3375,Student_3375,Other,I
11471,Student_11471,Other,II
1253,Student_1253,Female,III
6997,Student_6997,Male,I
12174,Student_12174,Female,II
4674,Student_4674,Male,III
10315,Student_10315,Male,I
4531,Student_4531,Male,II
10343,Student_10343,Female,III
13052,Student_13052,Female,I
6882,Student_6882,Female,II
6950,Student_6950,Female,III
9522,Student_9522,Female,I
6242,Student_6242,Female,II
8018,Student_8018,Other,III
6942,Student_6942,Female,I
9551,Student_9551,Female,II
7003,Student_7003,Female,III
10675,Student_10675,Female,I
12735,Student_12735,Female,II
10210,Student_10210,Male,III
1332,Student_1332,Other,I
12537,Student_12537,Other,II
4262,Student_4262,Other,III
7649,Student_7649,Female,I
9551,Student_9551,Female,II
5116,Student_5116,Female,III
4638,Student_4638,Female,I
4855,Student_4855,Other,II
3178,Student_3178,Female,III
7731,Student_7731,Other,I
10321,Student_10321,Male,II
2181,Student_2181,Male,III
4893,Student_4893,Other,I
7044,Student_7044,Other,II
138,Student_138,Other,III
6328,Student_6328,Other,I
3473,Student_3473,Female,II
5450,Student_5450,Other,III
2833,Student_2833,Other,I
3580,Student_3580,Male,II
5972,Student_5972,Female,III
11224,Student_11224,Male,I
4165,Student_4165,Other,II
10786,Student_10786,Male,III
7942,Student_7942,Female,I
14389,Student_14389,Other,II
5570,Student_5570,Male,III
4301,Student_4301,Male,I
6270,Student_6270,Female,II
3819,Student_3819,Other,III
12331,Student_12331,Female,I
12016,Student_12016,Other,II
12235,Student_12235,Female,III
1907,Student_1907,Male,I
6255,Student_6255,Other,II
761,Student_761,Male,III
7831,Student_7831,Male,I
7351,Student_7351,Female,II
6239,Student_6239,Male,III
6091,Student_6091,Other,I
11638,Student_11638,Other,II
6032,Student_6032,Male,III
7688,Student_7688,Male,I
9092,Student_9092,Other,II
12648,Student_12648,Other,III
11140,Student_11140,Female,I
9912,Student_9912,Other,II
8473,Student_8473,Male,III
11459,Student_11459,Male,I
1888,Student_1888,Female,II
3267,Student_3267,Male,III
667,Student_667,Female,I
4189,Student_4189,Other,II
672,Student_672,Female,III
10162,Student_10162,Male,I
12349,Student_12349,Male,II
6778,Student_6778,Female,III
11315,Student_11315,Female,I
7571,Student_7571,Other,II
7957,Student_7957,Other,III
5125,Student_5125,Other,I
5586,Student_5586,Other,II
12892,Student_12892,Other,III
4778,Student_4778,Male,I
3901,Student_3901,Male,II
6678,Student_6678,Male,III
13717,Student_13717,Male,I
6982,Student_6982,Female,II
14981,Student_14981,Female,III
6377,Student_6377,Other,I
524,Student_524,Other,II
2394,Student_2394,Male,III
11310,Student_11310,Other,I
2594,Student_2594,Female,II
10161,Student_10161,Other,III
13390,Student_13390,Other,I
9946,Student_9946,Male,II
14125,Student_14125,Other,III
7241,Student_7241,Female,I
6938,Student_6938,Female,II
10489,Student_10489,Other,III
6191,Student_6191,Male,I
5241,Student_5241,Male,II
10454,Student_10454,Other,III
10479,Student_10479,Other,I
13368,Student_13368,Male,II
6494,Student_6494,Female,III
12395,Student_12395,Female,I
2879,Student_2879,Male,II
4144,Student_4144,Female,III
3645,Student_3645,Female,I
4433,Student_4433,Male,II
13338,Student_13338,Female,III
13569,Student_13569,Other,I
10248,Student_10248,Female,II
12913,Student_12913,Other,III
14179,Student_14179,Male,I
1277,Student_1277,Female,II
5812,Student_5812,Male,III
10959,Student_10959,Male,I
303,Student_303,Other,II
639,Student_639,Other,III
56,Student_56,Other,I
13014,Student_13014,Other,II
8718,Student_8718,Female,III
12762,Student_12762,Other,I
12316,Student_12316,Female,II
8151,Student_8151,Other,III
2126,Student_2126,Other,I
11480,Student_11480,Male,II
365,Student_365,Female,III
6810,Student_6810,Male,I
4622,Student_4622,Male,II
13624,Student_13624,Male,III
13171,Student_13171,Female,I
5127,Student_5127,Female,II
5123,Student_5123,Male,III
1647,Student_1647,Other,I
919,Student_919,Male,II
2798,Student_2798,Male,III
6507,Student_6507,Female,I
5871,Student_5871,Female,II
1532,Student_1532,Other,III
8173,Student_8173,Female,I
3346,Student_3346,Male,II
7674,Student_7674,Male,III
6950,Student_6950,Female,I
6883,Student_6883,Male,II
1907,Student_1907,Male,III
3087,Student_3087,Other,I
13504,Student_13504,Male,II
8153,Student_8153,Other,III
5751,Student_5751,Other,I
12773,Student_12773,Female,II
10268,Student_10268,Female,III
8906,Student_8906,Male,I
1063,Student_1063,Other,II
1977,Student_1977,Male,III
1297,Student_1297,Male,I
13543,Student_13543,Other,II
6230,Student_6230,Female,III
7642,Student_7642,Female,I
126,Student_126,Male,II
4633,Student_4633,Male,III
6289,Student_6289,Female,I
3597,Student_3597,Male,II
11476,Student_11476,Other,III
6169,Student_6169,Male,I
9796,Student_9796,Female,II
7562,Student_7562,Male,III
8259,Student_8259,Female,I
233,Student_233,Female,II
10349,Student_10349,Other,III
9362,Student_9362,Male,I
10351,Student_10351,Male,II
6372,Student_6372,Female,III
4207,Student_4207,Other,I
9686,Student_9686,Male,II
14370,Student_14370,Female,III
12911,Student_12911,Female,I
7944,Student_7944,Female,II
12200,Student_12200,Female,III
6892,Student_6892,Other,I
6739,Student_6739,Other,II
2473,Student_2473,Other,III
10853,Student_10853,Other,I
13830,Student_13830,Male,II
2740,Student_2740,Female,III
5402,Student_5402,Female,I
1762,Student_1762,Female,II
11707,Student_11707,Other,III
10168,Student_10168,Other,I
10555,Student_10555,Female,II
877,Student_877,Male,III
14278,Student_14278,Male,I
3813,Student_3813,Other,II
11641,Student_11641,Male,III
9505,Student_9505,Other,I
1461,Student_1461,Male,II
10902,Student_10902,Female,III
10517,Student_10517,Female,I
1734,Student_1734,Male,II
1606,Student_1606,Male,III
5623,Student_5623,Female,I
6768,Student_6768,Other,II
10756,Student_10756,Male,III
11614,Student_11614,Other,I
6987,Student_6987,Female,II
3518,Student_3518,Female,III
10590,Student_10590,Male,I
13919,Student_13919,Male,II
3736,Student_3736,Other,III
11063,Student_11063,Male,I
9353,Student_9353,Female,II
13047,Student_13047,Other,III
8435,Student_8435,Female,I
2591,Student_2591,Female,II
1064,Student_1064,Female,III
4325,Student_4325,Female,I
10788,Student_10788,Male,II
9112,Student_9112,Female,III
5343,Student_5343,Other,I
6,Student_6,Male,II
7490,Student_7490,Other,III
8660,Student_8660,Male,I
14044,Student_14044,Male,II
12363,Student_12363,Male,III
8196,Student_8196,Female,I
5967,Student_5967,Other,II
8838,Student_8838,Other,III
118,Student_118,Other,I
11121,Student_11121,Male,II
13918,Student_13918,Female,III
2552,Student_2552,Male,I
14310,Student_14310,Male,II
13235,Student_13235,Female,III
14910,Student_14910,Other,I
5561,Student_5561,Female,II
4290,Student_4290,Other,III
847,Student_847,Other,I
10955,Student_10955,Other,II
13704,Student_13704,Other,III
13747,Student_13747,Female,I
6317,Student_6317,Other,II
13957,Student_13957,Other,III
6470,Student_6470,Male,I
13722,Student_13722,Male,II
9334,Student_9334,Female,III
10003,Student_10003,Female,I
8916,Student_8916,Male,II
225,Student_225,Male,III
12820,Student_12820,Female,I
4209,Student_4209,Other,II
6284,Student_6284,Other,III
12847,Student_12847,Other,I
2049,Student_2049,Female,II
6234,Student_6234,Male,III
12942,Student_12942,Other,I
12608,Student_12608,Female,II
9766,Student_9766,Other,III
1829,Student_1829,Male,I
1918,Student_1918,Female,II
4235,Student_4235,Other,III
6989,Student_6989,Female,I
2027,Student_2027,Male,II
14595,Student_14595,Female,III
3745,Student_3745,Male,I
9094,Student_9094,Female,II
12978,Student_12978,Other,III
10232,Student_10232,Other,I
10,Student_10,Female,II
261,Student_261,Female,III
6039,Student_6039,Female,I
9866,Student_9866,Male,II
2220,Student_2220,Male,III
7042,Student_7042,Female,I
2061,Student_2061,Female,II
5288,Student_5288,Male,III
11906,Student_11906,Female,I
1620,Student_1620,Other,II
8513,Student_8513,Female,III
1343,Student_1343,Other,I
13925,Student_13925,Other,II
10569,Student_10569,Other,III
2833,Student_2833,Other,I
2825,Student_2825,Male,II
1995,Student_1995,Male,III
11151,Student_11151,Other,I
14232,Student_14232,Male,II
10231,Student_10231,Other,III
3491,Student_3491,Male,I
11870,Student_11870,Other,II
9311,Student_9311,Female,III
7985,Student_7985,Other,I
1605,Student_1605,Other,II
14654,Student_14654,Other,III
12220,Student_12220,Male,I
236,Student_236,Other,II
10162,Student_10162,Male,III
12622,Student_12622,Male,I
1909,Student_1909,Female,II
8568,Student_8568,Other,III
3531,Student_3531,Male,I
5257,Student_5257,Other,II
2636,Student_2636,Other,III
8163,Student_8163,Other,I
9763,Student_9763,Male,II
2561,Student_2561,Male,III
5416,Student_5416,Male,I
3392,Student_3392,Male,II
11158,Student_11158,Other,III
11836,Student_11836,Female,I
5952,Student_5952,Male,II
5469,Student_5469,Other,III
8008,Student_8008,Female,I
12043,Student_12043,Other,II
9065,Student_9065,Female,III
9445,Student_9445,Male,I
6414,Student_6414,Other,II
14140,Student_14140,Other,III
6942,Student_6942,Female,I
9507,Student_9507,Other,II
4821,Student_4821,Female,III
14341,Student_14341,Male,I
2899,Student_2899,Female,II
7547,Student_7547,Male,III
78,Student_78,Male,I
7578,Student_7578,Female,II
10814,Student_10814,Other,III
4228,Student_4228,Male,I
601,Student_601,Other,II
14061,Student_14061,Male,III
1066,Student_1066,Female,I
2137,Student_2137,Other,II
10642,Student_10642,Male,III
10536,Student_10536,Male,I
10056,Student_10056,Male,II
9511,Student_9511,Female,III
12904,Student_12904,Other,I
11790,Student_11790,Male,II
6944,Student_6944,Other,III
11955,Student_11955,Female,I
7805,Student_7805,Other,II
6566,Student_6566,Male,III
5985,Student_5985,Male,I
5143,Student_5143,Female,II
4671,Student_4671,Female,III
2191,Student_2191,Male,I
9185,Student_9185,Female,II
2713,Student_2713,Male,III
2193,Student_2193,Other,I
1249,Student_1249,Other,II
11247,Student_11247,Other,III
12791,Student_12791,Male,I
4034,Student_4034,Other,II
1998,Student_1998,Female,III
13109,Student_13109,Male,I
3688,Student_3688,Male,II
10344,Student_10344,Other,III
4019,Student_4019,Male,I
11303,Student_11303,Female,II
1971,Student_1971,Other,III
8390,Student_8390,Male,I
5766,Student_5766,Male,II
10819,Student_10819,Female,III
14727,Student_14727,Other,I
1203,Student_1203,Other,II
8136,Student_8136,Other,III
14890,Student_14890,Other,I
5568,Student_5568,Other,II
7668,Student_7668,Female,III
5743,Student_5743,Other,I
5789,Student_5789,Other,II
5409,Student_5409,Female,III
10228,Student_10228,Other,I
8670,Student_8670,Male,II
9447,Student_9447,Male,III
923,Student_923,Male,I
420,Student_420,Female,II
2205,Student_2205,Male,III
10790,Student_10790,Female,I
1121,Student_1121,Male,II
11261,Student_11261,Female,III
951,Student_951,Other,I
2337,Student_2337,Male,II
5374,Student_5374,Female,III
2244,Student_2244,Female,I
2646,Student_2646,Female,II
10050,Student_10050,Female,III
